train/learning_rate,train/n_updates,train/ent_coef,time/time_elapsed,train/critic_loss,train/ent_coef_loss,time/total_timesteps,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/episodes,rollout/ep_len_mean,train/actor_loss
0.0003,983024,3.32714773776388e-05,4844,4.474664046938415e-05,-0.43635543063282967,983136,202,0.08,0.08,3384,284.37,0.03791047621052712
0.0003,983664,3.3189668556588003e-05,4846,7.660757410121732e-05,-2.6200877726078033,983776,202,0.08,0.08,3388,284.37,0.04034372069872916
0.0003,986176,3.068093883484835e-05,4853,4.4059693550480006e-05,4.455811247229576,986288,203,0.08,0.08,3392,284.37,0.03696284838952124
0.0003,986928,3.4370441198916524e-05,4855,4.943342617025337e-05,-2.9340443834662437,987040,203,0.08,0.08,3396,284.37,0.036668865010142326
0.0003,987824,3.332701362523949e-05,4858,4.602328363034758e-05,-2.1280670166015625,987936,203,0.08,0.08,3400,284.37,0.04091123631224036
0.0003,988464,3.5373986975173466e-05,4860,7.221229293463693e-05,6.370497137308121,988576,203,0.08,0.08,3404,284.37,0.04006942664273083
0.0003,990976,3.375896380930499e-05,4867,4.889342392289109e-05,-2.5572771430015564,991088,203,0.08,0.08,3408,284.37,0.03817227960098535
0.0003,991424,3.394121358724078e-05,4868,4.1995242554548895e-05,-6.262863874435425,991536,203,0.08,0.08,3412,284.4,0.03808484203182161
0.0003,992464,2.9812152774866263e-05,4872,5.802694511203299e-05,-4.234239082783461,992576,203,0.09,0.09,3416,281.98,0.037763223866932094
0.0003,993008,2.9698784715037618e-05,4873,4.436666995388805e-05,1.757667951285839,993120,203,0.09,0.09,3420,281.98,0.03459091333206743
0.0003,993392,2.9732776056334842e-05,4874,4.643589215902466e-05,0.11388393118977547,993504,203,0.1,0.1,3424,279.91,0.03814012510702014
0.0003,995952,3.1047175752974e-05,4882,4.050304698921536e-05,6.540055312216282,996064,204,0.1,0.1,3428,279.42,0.038107174914330244
0.0003,996528,3.206280848644383e-05,4884,5.658521070017741e-05,-3.624032586812973,996640,204,0.11,0.11,3432,276.43,0.03544008999597281
0.0003,997424,2.8298956976868794e-05,4886,6.137158743513282e-05,2.495296634733677,997536,204,0.1,0.1,3436,278.79,0.040083806961774826
0.0003,998144,2.9392793635452108e-05,4888,4.470202998163586e-05,0.6895367354154587,998256,204,0.1,0.1,3440,278.79,0.03717014309950173
