rollout/ep_len_mean,time/episodes,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/success_rate,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss,train/ent_coef_loss,train/ent_coef
100.0,6732,651360,945,-18.761601489999997,688,0.0,40084,-0.6386420726776123,0.001,0.0024342306423932314,12.78845500946045,0.00020766552188433707
100.0,6736,651440,946,-18.536720019999997,688,0.0,40089,-0.6843851804733276,0.001,0.001229972462169826,14.74027156829834,0.00020792790746781975
100.0,6740,651632,946,-18.46444052,688,0.0,40101,-0.6835277080535889,0.001,0.0019113440066576004,17.280479431152344,0.0002106043102685362
100.0,6744,652480,947,-18.102341109999998,688,0.0,40154,-0.6306014060974121,0.001,0.005865941755473614,0.090606689453125,0.0002146319893654436
100.0,6748,652960,948,-18.218558270000003,688,0.0,40184,-0.6239769458770752,0.001,0.014192840084433556,-2.0073065757751465,0.00021449878113344312
100.0,6752,653040,948,-17.77812883,688,0.0,40189,-0.7152782678604126,0.001,0.0026789119001477957,-4.932553291320801,0.00021444437152240425
100.0,6756,653232,948,-18.05142065,688,0.0,40201,-0.6379016637802124,0.001,0.004246835596859455,-6.930690765380859,0.0002134566311724484
100.0,6760,654080,950,-17.998418100000002,688,0.0,40254,-0.6445205211639404,0.001,0.014950682409107685,2.1821787357330322,0.0002071682392852381
100.0,6764,654560,950,-18.15002866,688,0.0,40284,-0.6107826232910156,0.001,0.0010870059486478567,3.7148685455322266,0.000208342942642048
100.0,6768,654640,951,-17.80111518,688,0.0,40289,-0.6733393669128418,0.001,0.0009990631369873881,3.854511260986328,0.00020890083396807313
100.0,6772,654832,951,-17.76007439,688,0.0,40301,-0.6165105104446411,0.001,0.0010108512360602617,7.586399078369141,0.00021069873764645308
100.0,6776,655680,952,-17.49195897,688,0.0,40354,-0.640228271484375,0.001,0.0010390951065346599,-3.4580934047698975,0.0002135566173819825
100.0,6780,656160,953,-17.34602709,688,0.0,40384,-0.6358724236488342,0.001,0.012456100434064865,-0.33240413665771484,0.0002141594741260633
100.0,6784,656240,953,-17.028999060000004,688,0.0,40389,-0.6727308630943298,0.001,0.001282100798562169,-1.380591869354248,0.0002141047443728894
100.0,6788,656432,953,-16.976249350000003,688,0.0,40401,-0.6964353919029236,0.001,0.0021144775673747063,-7.968307971954346,0.00021339149679988623
100.0,6792,657280,955,-16.715937789999998,688,0.0,40454,-0.705276370048523,0.001,0.008535242639482021,2.8487770557403564,0.00022120241192169487
100.0,6796,657760,955,-16.549925750000003,688,0.0,40484,-0.576097846031189,0.001,0.0009156616288237274,-2.5047664642333984,0.00022102927323430777
100.0,6800,657840,955,-16.61564512,688,0.0,40489,-0.606426477432251,0.001,0.0010595445055514574,-3.7357611656188965,0.00022048842220101506
100.0,6804,658032,956,-16.65691341,688,0.0,40501,-0.6433832049369812,0.001,0.0010696803219616413,-4.332601547241211,0.00021883727458771318
99.01,6808,658752,957,-16.588320829999997,688,0.01,40546,-0.7084011435508728,0.001,0.002477913163602352,-7.197073936462402,0.00021059930440969765
99.01,6812,659360,958,-16.90133886,688,0.01,40584,-0.534665584564209,0.001,0.015517648309469223,-7.592714309692383,0.00020382009097374976
99.01,6816,659440,958,-17.462800040000005,688,0.01,40589,-0.571800947189331,0.001,0.0019402189645916224,-6.173357009887695,0.0002028437447734177
99.01,6820,659520,958,-17.431165210000003,688,0.01,40594,-0.5149129629135132,0.001,0.11671373248100281,-7.055463790893555,0.0002019722160184756
99.01,6824,660352,959,-17.5956439,688,0.01,40646,-0.6027077436447144,0.001,0.04749760776758194,4.088763236999512,0.00020312868582550436
99.01,6828,660960,960,-17.560538479999998,688,0.01,40684,-0.6333638429641724,0.001,0.0018156863516196609,8.078638076782227,0.00021012483921367675
99.01,6832,661040,960,-17.952111779999996,688,0.01,40689,-0.47813764214515686,0.001,0.0010682977735996246,8.532078742980957,0.00021115092386025935
99.01,6836,661120,960,-18.06318034,688,0.01,40694,-0.6653871536254883,0.001,0.0006634917808696628,8.357858657836914,0.00021213652507867664
99.01,6840,661952,962,-18.076956009999996,688,0.01,40746,-0.7565196752548218,0.001,0.008253520354628563,-0.5487780570983887,0.00022290075139608234
99.01,6844,662560,963,-17.89222308,687,0.01,40784,-0.6487354040145874,0.001,0.001120864413678646,-5.719034671783447,0.0002240930771222338
99.01,6848,662640,963,-17.998751630000005,687,0.01,40789,-0.578019917011261,0.001,0.006519263610243797,-6.516059398651123,0.00022350870131049305
99.01,6852,662720,963,-18.078566000000002,687,0.01,40794,-0.6804975271224976,0.001,0.0013290522620081902,-7.187127113342285,0.00022282318968791515
99.01,6856,663552,964,-18.09621564,687,0.01,40846,-0.6159674525260925,0.001,0.002019001403823495,-10.163213729858398,0.00020971003687009215
99.01,6860,664160,965,-18.062992180000002,688,0.01,40884,-0.5040457248687744,0.001,0.0019964780658483505,-2.326958417892456,0.00020392215810716152
99.01,6864,664240,965,-18.09720246,687,0.01,40889,-0.6196374893188477,0.001,0.01603792794048786,2.770151138305664,0.0002038655657088384
99.01,6868,664320,965,-18.28175776,687,0.01,40894,-0.5385343432426453,0.001,0.005778267979621887,7.773663520812988,0.00020395073806867003
99.01,6872,665152,966,-18.456908549999994,687,0.01,40946,-0.4845391511917114,0.001,0.002920422237366438,-6.240015029907227,0.00020987850439269096
98.02,6876,665536,967,-18.076432670000003,687,0.02,40970,-0.603738009929657,0.001,0.007444283924996853,-5.996773719787598,0.00020698063599411398
98.02,6880,665808,967,-18.310804990000005,687,0.02,40987,-0.5497813820838928,0.001,0.0014788990374654531,-5.287904739379883,0.00020458464859984815
98.02,6884,665888,967,-18.512397580000002,687,0.02,40992,-0.6137123703956604,0.001,0.0034294305369257927,-5.685482025146484,0.0002038852107943967
97.03,6888,666240,968,-18.36013841,687,0.03,41014,-0.6464368104934692,0.001,0.0014653443358838558,-6.529007911682129,0.0002015677309827879
97.03,6892,667120,969,-18.446546180000002,687,0.03,41069,-0.5303354859352112,0.001,0.0007307281484827399,11.194526672363281,0.0001980047090910375
97.03,6896,667376,970,-18.613726359999998,687,0.03,41085,-0.5890375375747681,0.001,0.0012509424705058336,10.645654678344727,0.00020125271112192422
97.03,6900,667440,970,-18.55402827,687,0.03,41089,-0.593725323677063,0.001,0.001354289473965764,7.025367259979248,0.0002022370317718014
97.03,6904,667840,970,-18.215107610000004,688,0.03,41114,-0.5036617517471313,0.001,0.006173823028802872,-1.89292573928833,0.00020533561473712325
98.02,6908,668720,971,-18.180154849999997,688,0.02,41169,-0.5892922878265381,0.001,0.006409517955034971,-7.702119827270508,0.00020359667541924864
98.02,6912,668976,972,-18.3691425,688,0.02,41185,-0.6477685570716858,0.001,0.003676209133118391,-3.1788597106933594,0.00020099090761505067
98.02,6916,669040,972,-18.505794490000003,688,0.02,41189,-0.5449346899986267,0.001,0.0007930595893412828,-0.02291584014892578,0.0002004755660891533
97.03,6920,669248,972,-18.047880690000003,688,0.03,41202,-0.6731293797492981,0.001,0.0017637225100770593,0.2602660655975342,0.00019983611127827317
97.03,6924,670080,973,-17.939662780000003,688,0.03,41254,-0.5239733457565308,0.001,0.002007819712162018,4.6442365646362305,0.00021207380632404238
96.04,6928,670560,974,-17.80901447,688,0.04,41284,-0.582777738571167,0.001,0.008865214884281158,-5.5490288734436035,0.0002123695012414828
95.05,6932,670608,974,-17.43244457,688,0.05,41287,-0.5769652724266052,0.001,0.0014876724453642964,-10.564034461975098,0.0002121096185874194
95.05,6936,670704,974,-17.62342638,688,0.05,41293,-0.57884681224823,0.001,0.013039475306868553,-3.823699474334717,0.0002113812224706635
95.05,6940,671200,975,-17.315767019999996,688,0.05,41324,-0.47419267892837524,0.001,0.011931447312235832,-5.648977279663086,0.00020792591385543346
95.05,6944,671936,976,-17.426589630000002,688,0.05,41370,-0.4438197612762451,0.001,0.001273454399779439,10.257543563842773,0.00020381424110382795
95.05,6948,672208,976,-17.58597064,688,0.05,41387,-0.5650894045829773,0.001,0.003755781101062894,10.235774040222168,0.00020809572015423328
95.05,6952,672304,976,-18.02957376,688,0.05,41393,-0.664477527141571,0.001,0.008844029158353806,3.9820077419281006,0.0002095844829455018
95.05,6956,672800,977,-17.986072480000004,688,0.05,41424,-0.45932736992836,0.001,0.0018901766743510962,-0.7546377182006836,0.0002159048308385536
95.05,6960,673536,978,-17.883241799999997,688,0.05,41470,-0.5562076568603516,0.001,0.001508635119535029,-3.526265859603882,0.00021776552603114396
95.05,6964,673808,979,-17.96111822,688,0.05,41487,-0.5271344780921936,0.001,0.0024534561671316624,-4.820091724395752,0.00021709554130211473
95.05,6968,673904,979,-17.80653753,688,0.05,41493,-0.4757855236530304,0.001,0.001282921526581049,-3.616532802581787,0.00021656492026522756
94.06,6972,674240,979,-17.27024105,688,0.06,41514,-0.5667460560798645,0.001,0.0020953190978616476,-7.551259994506836,0.00021294648468028754
95.05,6976,675120,981,-18.08944573,688,0.05,41569,-0.5278380513191223,0.001,0.0021220198832452297,-5.246145725250244,0.00019697373500093818
95.05,6980,675376,981,-18.10017164,688,0.05,41585,-0.48701536655426025,0.001,0.0007620023097842932,-1.7613365650177002,0.00019456922018434852
95.05,6984,675440,981,-18.04638359,688,0.05,41589,-0.42975255846977234,0.001,0.006929554045200348,2.573277473449707,0.00019426477956585586
96.04,6988,675840,982,-18.38926026,688,0.04,41614,-0.5804070830345154,0.001,0.0035920594818890095,7.577474117279053,0.0001961491216206923
96.04,6992,676720,983,-18.55676251,687,0.04,41669,-0.6085003614425659,0.001,0.0037799442652612925,9.46778678894043,0.00020102733105886728
96.04,6996,676976,984,-18.451333020000003,687,0.04,41685,-0.526728093624115,0.001,0.001721900305710733,18.800357818603516,0.00020540122932288796
96.04,7000,677040,984,-18.09421108,687,0.04,41689,-0.6130635142326355,0.001,0.0017506175208836794,13.079000473022461,0.00020706850045826286
95.05,7004,677264,984,-17.86524051,687,0.05,41703,-0.5654739141464233,0.001,0.008110244758427143,13.412055969238281,0.0002135963150067255
95.05,7008,678096,985,-17.83425511,687,0.05,41755,-0.5492924451828003,0.001,0.0008363665547221899,-7.998605728149414,0.00022044259821996093
95.05,7012,678576,986,-17.49212232,687,0.05,41785,-0.5303961038589478,0.001,0.0017967723542824388,-10.93807601928711,0.0002134421665687114
95.05,7016,678640,986,-17.47685009,687,0.05,41789,-0.5919551253318787,0.001,0.0006244979449547827,-12.411870956420898,0.00021244140225462615
95.05,7020,678752,986,-17.46147931,687,0.05,41796,-0.5700652599334717,0.001,0.0023610747884958982,-12.154211044311523,0.00021057238336652517
95.05,7024,679552,988,-17.87871319,687,0.05,41846,-0.4788668155670166,0.001,0.0012431354261934757,-0.29758358001708984,0.00021140361786819994
96.04,7028,680160,989,-18.522867419999997,687,0.04,41884,-0.5303639769554138,0.001,0.001173737458884716,-4.118082523345947,0.00020709415548481047
97.03,7032,680240,989,-18.59959285,687,0.03,41889,-0.5449081063270569,0.001,0.0008151077199727297,3.5157134532928467,0.00020640052389353514
97.03,7036,680352,989,-18.42704931,687,0.03,41896,-0.5571448802947998,0.001,0.000901399296708405,3.120478391647339,0.00020605005556717515
96.04,7040,680800,990,-18.35060909,687,0.04,41924,-0.4973359704017639,0.001,0.009127205237746239,4.837786674499512,0.00020847927953582257
96.04,7044,681536,991,-19.193878050000002,687,0.04,41970,-0.579723596572876,0.001,0.0012537527363747358,1.5592303276062012,0.00021171331172809005
96.04,7048,681824,991,-19.04925358,687,0.04,41988,-0.5637249946594238,0.001,0.06472878158092499,9.747961044311523,0.0002141382428817451
96.04,7052,681904,991,-18.76937946,687,0.04,41993,-0.5225875377655029,0.001,0.0035158905666321516,14.34163761138916,0.0002155266993213445
96.04,7056,682400,992,-19.08139346,687,0.04,42024,-0.5179829597473145,0.001,0.001296872622333467,9.221056938171387,0.00022600364172831178
95.05,7060,683120,993,-18.88040274,687,0.05,42069,-0.5273261070251465,0.001,0.001990516670048237,7.583592414855957,0.00023957771190907806
94.06,7064,683376,993,-18.56377186,687,0.06,42085,-0.5309789180755615,0.001,0.0012465304462239146,11.142107009887695,0.00024557768483646214
94.06,7068,683440,993,-18.716370379999997,687,0.06,42089,-0.4377458393573761,0.001,0.0029516431968659163,5.97248649597168,0.00024733220925554633
95.05,7072,683680,994,-19.134235339999996,687,0.05,42104,-0.6281735301017761,0.001,0.1170019581913948,-8.931215286254883,0.00025071995332837105
95.05,7076,684496,995,-18.874942009999998,687,0.05,42155,-0.48079124093055725,0.001,0.005117816850543022,11.192326545715332,0.0002488656609784812
95.05,7080,684976,996,-19.13305487,687,0.05,42185,-0.48309585452079773,0.001,0.007001100108027458,16.9661922454834,0.0002559599233791232
95.05,7084,685040,996,-19.21082728,687,0.05,42189,-0.4797539710998535,0.001,0.0021905978210270405,15.571969985961914,0.00025747145991772413
95.05,7088,685280,996,-19.03683468,687,0.05,42204,-0.4005316197872162,0.001,0.021915841847658157,36.74309539794922,0.00026607041945680976
94.06,7092,685968,997,-18.518005799999997,687,0.06,42247,-0.4855121970176697,0.001,0.010827158577740192,-10.02911376953125,0.00028227808070369065
94.06,7096,686560,998,-18.66298991,687,0.06,42284,-0.5021064877510071,0.001,0.0015508633805438876,-10.269665718078613,0.00026952376356348395
94.06,7100,686640,998,-19.114260359999996,687,0.06,42289,-0.5215914249420166,0.001,0.015534643083810806,-12.648134231567383,0.0002677945885807276
95.05,7104,686752,998,-19.26539419,687,0.05,42296,-0.4633815884590149,0.001,0.0024746721610426903,-8.510743141174316,0.00026547201559878886
95.05,7108,687568,1000,-19.502310839999996,687,0.05,42347,-0.44622135162353516,0.001,0.0011717850575223565,-15.582901954650879,0.00024964415933936834
95.05,7112,688160,1001,-19.42595691,687,0.05,42384,-0.45781195163726807,0.001,0.0012116694124415517,-13.265869140625,0.0002376987977186218
96.04,7116,688240,1001,-19.860618109999997,687,0.04,42389,-0.49091383814811707,0.001,0.00459117628633976,-11.012696266174316,0.0002361537335673347
96.04,7120,688352,1001,-19.8467057,687,0.04,42396,-0.5085157155990601,0.001,0.0022742333821952343,-14.00026798248291,0.0002341756917303428
95.05,7124,688800,1001,-19.346364510000004,687,0.05,42424,-0.5628318190574646,0.001,0.001752032432705164,-0.34348297119140625,0.00022868231462780386
95.05,7128,689552,1003,-18.811927060000002,687,0.05,42471,-0.5151466727256775,0.001,0.0005522393621504307,-7.334836483001709,0.00022863541380502284
95.05,7132,689824,1003,-18.490096970000003,687,0.05,42488,-0.5339198708534241,0.001,0.003568848129361868,-6.389815807342529,0.00022672511113341898
95.05,7136,689904,1003,-18.68939785,687,0.05,42493,-0.40222615003585815,0.001,0.0028256182558834553,-7.414965629577637,0.00022615132911596447
96.04,7140,690400,1004,-19.077057859999996,687,0.04,42524,-0.4950520992279053,0.001,0.0016506551764905453,-5.885330677032471,0.00022268998145591468
96.04,7144,691152,1005,-18.3877195,687,0.04,42571,-0.5317108035087585,0.001,0.00212349696084857,-9.908184051513672,0.00021473928063642234
95.05,7148,691392,1006,-18.174775439999998,687,0.05,42586,-0.5570068359375,0.001,0.009702801704406738,-9.260021209716797,0.00021149334497749805
95.05,7152,691440,1006,-18.518724660000004,687,0.05,42589,-0.5038361549377441,0.001,0.002135532209649682,-6.668355941772461,0.0002108987682731822
95.05,7156,691856,1006,-18.28620068,687,0.05,42615,-0.4231204688549042,0.001,0.0025794291868805885,-7.977355480194092,0.00020760750339832157
96.04,7160,692720,1008,-18.55346721,687,0.04,42669,-0.48789942264556885,0.001,0.001132597797550261,-3.5928146839141846,0.00020058055815752596
97.03,7164,692992,1008,-18.73158661,687,0.03,42686,-0.44240909814834595,0.001,0.00714756827801466,-1.2557146549224854,0.00019983477250207216
97.03,7168,693040,1008,-18.84805619,687,0.03,42689,-0.48767656087875366,0.001,0.0052454834803938866,-0.28707170486450195,0.00019971512665506452
97.03,7172,693456,1009,-18.556419200000004,687,0.03,42715,-0.4027942717075348,0.001,0.00123405153863132,-7.344422340393066,0.0001977363572223112
97.03,7176,694320,1010,-18.56676783,687,0.03,42769,-0.43427354097366333,0.001,0.0006587698590010405,-9.536331176757812,0.00018922988965641707
97.03,7180,694592,1010,-18.48184235,687,0.03,42786,-0.3749948740005493,0.001,0.004959790036082268,-1.1182665824890137,0.00018641771748661995
97.03,7184,694640,1011,-18.53866882,687,0.03,42789,-0.44810566306114197,0.001,0.0008849792648106813,-11.53738021850586,0.00018595570873003453
97.03,7188,695056,1011,-18.537558490000002,687,0.03,42815,-0.3797551989555359,0.001,0.0020455014891922474,-9.945609092712402,0.0001813902927096933
98.02,7192,695920,1013,-19.055031319999998,686,0.02,42869,-0.40176689624786377,0.001,0.020680895075201988,-2.9663448333740234,0.00017271775868721306
98.02,7196,696192,1013,-18.757377469999994,686,0.02,42886,-0.2737634778022766,0.001,0.010400132276117802,-1.8085355758666992,0.00017127496539615095
98.02,7200,696240,1013,-18.75244168,686,0.02,42889,-0.513967752456665,0.001,0.0070191253907978535,-7.714004993438721,0.00017102410492952913
97.03,7204,696480,1013,-18.31302438,686,0.03,42904,-0.4613505005836487,0.001,0.0077448454685509205,-5.309536933898926,0.00016966178372967988
97.03,7208,697296,1015,-18.30194065,686,0.03,42955,-0.38269877433776855,0.001,0.0010921561624854803,5.876147270202637,0.0001701143046375364
97.03,7212,697776,1015,-18.1393076,686,0.03,42985,-0.4626106917858124,0.001,0.003349656006321311,-0.9394259452819824,0.00017122304416261613
97.03,7216,697840,1015,-18.41929054,686,0.03,42989,-0.4187414050102234,0.001,0.007775919511914253,1.6564269065856934,0.0001712798693915829
97.03,7220,698080,1016,-18.480078369999998,686,0.03,43004,-0.37029922008514404,0.001,0.0018926610937342048,-2.12215518951416,0.00017141958232969046
