train/ent_coef,time/fps,time/time_elapsed,train/critic_loss,train/ent_coef_loss,rollout/success_rate,train/learning_rate,train/n_updates,time/episodes,rollout/ep_rew_mean,train/actor_loss,time/total_timesteps,rollout/ep_len_mean
0.0015695171678089537,326,4720,0.1318742297589779,-2.468620341271162,0.0,0.003,1542992,5192,-14.85100952,6.143334090709686,1543104,300.0
0.0014515010407194495,326,4725,0.17310360306873918,-0.7934543453156948,0.0,0.003,1544720,5196,-15.026996620000004,6.366809666156769,1544832,300.0
0.0018730797310126945,326,4727,0.4839691238012165,-0.063312953338027,0.0,0.003,1545536,5200,-15.018611090000004,6.2924764752388,1545648,300.0
0.0016529146087123081,326,4729,0.21227617608383298,5.851466208696365,0.0,0.003,1546272,5204,-14.836656080000001,6.406266152858734,1546384,300.0
0.0019125341277685948,326,4734,0.37267907755449414,3.094003565609455,0.0,0.003,1547792,5208,-15.11080716,6.159530311822891,1547904,300.0
0.002113121416186914,326,4739,0.31603158079087734,-1.9221637435257435,0.0,0.003,1549520,5212,-15.262251270000002,6.4095249474048615,1549632,300.0
0.001710104217636399,326,4741,0.31909014424309134,-0.3669978082180023,0.0,0.003,1550336,5216,-15.319556989999997,6.395217835903168,1550448,300.0
0.0019658959354273975,326,4743,0.25632366444915533,-2.1157648488879204,0.0,0.003,1551072,5220,-14.737579730000002,6.211986631155014,1551184,300.0
0.0019144291800330393,327,4748,0.48142173793166876,0.8209427297115326,0.0,0.003,1552592,5224,-14.636538869999997,6.291685789823532,1552704,300.0
0.0017197619890794158,327,4753,0.8514646608382463,-0.5446074660867453,0.0,0.003,1554320,5228,-14.636621039999998,6.506196349859238,1554432,300.0
0.0018156457736040466,327,4755,0.3640330284833908,-2.0813539177179337,0.0,0.003,1555136,5232,-14.84933857,6.296103537082672,1555248,300.0
0.0020127972384216264,327,4757,0.37433042633347213,2.170683603733778,0.0,0.003,1555872,5236,-15.050145189999999,6.410018891096115,1555984,300.0
0.0021212961291894317,327,4762,0.4254722138866782,-0.5772534254938364,0.0,0.003,1557392,5240,-15.272861769999997,6.26186740398407,1557504,300.0
0.0017301121333730407,327,4767,0.2526990994811058,4.1082414239645,0.0,0.003,1559120,5244,-15.214997319999998,6.500120937824249,1559232,300.0
0.0020474650664255023,327,4769,0.2759850141592324,-2.8113247603178024,0.0,0.003,1559936,5248,-15.449100519999996,6.227195203304291,1560048,300.0
0.0012646247196244076,327,4771,0.2539336201734841,3.5495815947651863,0.0,0.003,1560672,5252,-15.6128685,6.280460208654404,1560784,300.0
0.0022772948868805543,327,4776,0.2516028555110097,1.7260047746822238,0.0,0.003,1562192,5256,-15.64867899,6.225996822118759,1562304,300.0
0.0027165278152097017,327,4779,0.8202711138874292,3.4823691993951797,0.01,0.003,1563408,5260,-15.572680479999999,6.235240578651428,1563520,299.68
0.001697765663266182,327,4783,0.3246016353368759,-1.9973585419356823,0.01,0.003,1564736,5264,-15.603617420000003,6.333985149860382,1564848,299.68
0.002182687778258696,327,4785,0.3227844899520278,-0.8914357461035252,0.01,0.003,1565472,5268,-15.74145616,6.145490109920502,1565584,299.68
0.0023980593687156215,327,4790,0.29632333386689425,3.4597297348082066,0.01,0.003,1566992,5272,-15.88188167,6.160839915275574,1567104,299.68
0.0017928720990312286,327,4793,0.3094576010480523,-0.5262287110090256,0.01,0.003,1568208,5276,-15.771663990000002,6.1167148649692535,1568320,299.68
0.0026623820594977587,327,4797,0.5202924185432494,2.7387499921023846,0.01,0.003,1569536,5280,-15.8746694,6.0127562284469604,1569648,299.68
0.0022668807359877974,327,4799,0.487673862837255,-2.5956401117146015,0.01,0.003,1570272,5284,-15.999185320000002,5.858616322278976,1570384,299.68
0.002287334995344281,327,4804,0.2112709805369377,-1.6489791311323643,0.01,0.003,1571792,5288,-16.20286013,5.954068809747696,1571904,299.68
0.002768307487713173,327,4807,0.29191402345895767,-1.7026298344135284,0.01,0.003,1573008,5292,-16.5271291,5.766789227724075,1573120,299.68
0.0018216910975752398,327,4811,0.6857884740456939,-0.09573536366224289,0.01,0.003,1574336,5296,-16.28542597,5.9383363127708435,1574448,299.68
0.001976772822672501,327,4813,0.4912521573714912,4.2042196393013,0.01,0.003,1575072,5300,-16.49217721,5.953335374593735,1575184,299.68
0.002036879537627101,327,4818,0.3618913688696921,-1.3719039037823677,0.01,0.003,1576592,5304,-16.75771059,6.208967059850693,1576704,299.68
0.002305592453922145,327,4821,0.27866801945492625,-1.5338719114661217,0.01,0.003,1577808,5308,-16.82264745,5.821154773235321,1577920,299.68
0.0016894940054044127,327,4825,0.34437300357967615,0.87043821439147,0.01,0.003,1579136,5312,-16.980448,6.072618395090103,1579248,299.68
0.001957357017090544,327,4827,0.29398995777592063,1.3397346138954163,0.01,0.003,1579872,5316,-17.236463099999998,6.105674117803574,1579984,299.68
0.0016836753420648165,327,4832,0.259263769723475,2.4783954843878746,0.01,0.003,1581392,5320,-17.518411529999998,6.115870296955109,1581504,299.68
0.002769257524050772,327,4836,0.24709649523720145,2.44270309060812,0.01,0.003,1582608,5324,-17.52843792,5.8865209221839905,1582720,299.68
0.0025419646699447185,327,4839,0.3419914497062564,0.3253059983253479,0.01,0.003,1583936,5328,-17.66754466,5.943696081638336,1584048,299.68
0.0022183844703249633,327,4842,0.31901976466178894,-0.1702569518238306,0.01,0.003,1584672,5332,-17.64572545,5.783757358789444,1584784,299.68
0.002461203243001364,327,4846,0.5072972089983523,0.5177881699055433,0.01,0.003,1586192,5336,-17.60482196,5.742218017578125,1586304,299.68
0.0022846910869702697,327,4849,0.25916033261455595,3.432765983045101,0.01,0.003,1587408,5340,-17.476325380000002,5.853792488574982,1587520,299.68
0.002879264371586032,327,4853,0.2622247436083853,3.2198027186095715,0.01,0.003,1588736,5344,-17.606702639999998,5.793540418148041,1588848,299.68
0.0022013462148606777,327,4855,0.3794940304942429,-3.256665699183941,0.01,0.003,1589472,5348,-17.56004251,5.889634996652603,1589584,299.68
0.0021600817126454785,327,4860,0.2983589479699731,-0.35483899246901274,0.01,0.003,1590992,5352,-17.58624364,5.589931964874268,1591104,299.68
0.0025681269326014444,327,4864,0.248337727971375,-0.5595430433750153,0.01,0.003,1592208,5356,-17.807720370000002,5.58585923910141,1592320,299.68
0.0018425037123961374,327,4867,0.3145688702352345,-1.7677035629749298,0.0,0.003,1593536,5360,-18.12237728,5.315996944904327,1593648,300.0
0.0022828797227703035,327,4870,0.2625614460557699,-0.9552675690501928,0.0,0.003,1594272,5364,-18.10932749,5.253127098083496,1594384,300.0
0.001957126136403531,327,4874,0.27205719612538815,-2.058148168027401,0.0,0.003,1595792,5368,-18.34034198,5.441384255886078,1595904,300.0
0.002569724339991808,327,4878,0.3382897488772869,-2.5729092583060265,0.0,0.003,1597008,5372,-18.25043627,5.502868682146072,1597120,300.0
0.0019364443069207482,327,4881,0.6694010589271784,1.2345628403127193,0.0,0.003,1598336,5376,-18.10099052,5.690410733222961,1598448,300.0
0.0023235054832184687,327,4884,0.46740599256008863,-3.7510419860482216,0.0,0.003,1599072,5380,-17.94686066,5.3940019607543945,1599184,300.0
0.0021338482620194554,327,4888,0.35995837626978755,-3.0440797358751297,0.0,0.003,1600592,5384,-18.36850909,5.396267086267471,1600704,300.0
0.001659210080106277,327,4892,0.30203911382704973,1.9667345583438873,0.0,0.003,1601808,5388,-18.18443251,5.687636375427246,1601920,300.0
0.0014703538763569668,327,4895,0.7192551922053099,0.8831864986568689,0.0,0.003,1603136,5392,-17.85370907,5.6747947335243225,1603248,300.0
0.0022654954518657178,327,4898,0.8364739445969462,-1.0382569544017315,0.0,0.003,1603872,5396,-17.86320721,5.901879161596298,1603984,300.0
0.0019253337377449498,327,4902,0.40793411154299974,0.4483966398984194,0.0,0.003,1605392,5400,-17.79019726,5.75168314576149,1605504,300.0
0.0014750697300769389,327,4906,0.33571430714800954,0.7512841187417507,0.0,0.003,1606608,5404,-17.661335420000004,5.608070522546768,1606720,300.0
0.002767331534414552,327,4910,0.341544131282717,-4.155944786965847,0.0,0.003,1607936,5408,-17.28565732,5.837227463722229,1608048,300.0
0.001882172902696766,327,4912,0.5320825623348355,-1.361947726458311,0.0,0.003,1608672,5412,-17.16839195,5.59700471162796,1608784,300.0
0.0015930797890177928,327,4917,0.6784635377116501,-0.4832107415422797,0.0,0.003,1610192,5416,-17.002912470000002,5.464828044176102,1610304,300.0
0.0019956322794314474,327,4920,0.40933104138821363,-2.7591238990426064,0.0,0.003,1611408,5420,-16.60341838,5.725062370300293,1611520,300.0
0.0026326309161959216,327,4924,0.2903452436439693,-0.30561399832367897,0.0,0.003,1612736,5424,-16.445687610000004,5.552282750606537,1612848,300.0
0.0021304364345269278,327,4926,0.2955405726097524,-1.8870503213256598,0.0,0.003,1613472,5428,-16.222073239999997,5.738289088010788,1613584,300.0
0.0017383565646014176,327,4931,0.4340277863666415,1.7485913764685392,0.0,0.003,1614992,5432,-16.012923160000003,5.966964274644852,1615104,300.0
0.0019098871925962158,327,4934,0.2375056091696024,2.7142088413238525,0.0,0.003,1616208,5436,-15.828170599999998,5.932382732629776,1616320,300.0
0.0018520025623729452,327,4938,0.2677128352224827,1.9223630651831627,0.0,0.003,1617536,5440,-15.743654429999998,5.641722470521927,1617648,300.0
0.002795802560285665,327,4940,0.37065050937235355,-2.2858122549951077,0.0,0.003,1618272,5444,-15.49855253,5.481851041316986,1618384,300.0
0.002653004921739921,327,4945,0.5544826067052782,-2.0672545917332172,0.0,0.003,1619792,5448,-15.44136782,5.240466445684433,1619904,300.0
0.0021906743058934808,327,4948,0.5608308929949999,0.21318704262375832,0.0,0.003,1621008,5452,-15.2311593,5.438901096582413,1621120,300.0
0.0020680609304690734,327,4952,0.24102989677339792,1.3390551889315248,0.0,0.003,1622336,5456,-14.87905334,5.620913803577423,1622448,300.0
0.002884894478484057,327,4955,0.615476150996983,-1.5324017349630594,0.0,0.003,1623072,5460,-14.640556179999999,5.441623896360397,1623184,300.0
0.0017538896354380995,327,4959,0.37586886063218117,-1.0557189006358385,0.0,0.003,1624592,5464,-14.475917409999997,5.403454691171646,1624704,300.0
0.002555950341047719,327,4963,0.3327828273177147,-0.5036827474832535,0.0,0.003,1625808,5468,-14.224666739999998,5.5147382616996765,1625920,300.0
0.0027763677499024197,327,4967,0.41059351805597544,-4.761002093553543,0.0,0.003,1627136,5472,-15.24737946,5.188997656106949,1627248,300.0
0.0028368663479341194,327,4969,0.8414068268612027,2.026195179671049,0.0,0.003,1627872,5476,-15.221659579999999,5.232359513640404,1627984,300.0
0.0026966800214722753,327,4973,1.1156067587435246,2.665131129324436,0.0,0.003,1629392,5480,-15.164203239999999,5.492983460426331,1629504,300.0
0.0027059232379542664,327,4977,0.3680211706086993,0.8500412255525589,0.0,0.003,1630608,5484,-14.7442373,5.414442181587219,1630720,300.0
0.0018321142706554383,327,4981,0.8372790487483144,3.223774179816246,0.0,0.003,1631936,5488,-14.739575740000003,5.235005050897598,1632048,300.0
0.002715541675570421,327,4983,1.2407793439924717,2.878436379134655,0.0,0.003,1632672,5492,-14.698113850000002,5.606846958398819,1632784,300.0
0.0020718604646390304,327,4987,0.4112600078806281,-2.1120016425848007,0.0,0.003,1634192,5496,-14.5852167,5.34765949845314,1634304,300.0
0.00385114605887793,327,4991,0.9056007717736065,-3.437530644237995,0.0,0.003,1635408,5500,-14.460448990000002,5.090673238039017,1635520,300.0
0.0029551006300607696,327,4995,0.5079721575602889,-2.161833491176367,0.0,0.003,1636736,5504,-14.433882179999998,5.291414558887482,1636848,300.0
0.002203775933594443,327,4997,0.513022062368691,-0.8707000724971294,0.0,0.003,1637472,5508,-14.434574829999997,5.01361271739006,1637584,300.0
0.0018512617025407963,327,5001,0.46484254114329815,-0.15880249813199043,0.0,0.003,1638992,5512,-14.416515739999998,5.3351088762283325,1639104,300.0
0.0023392527655232698,327,5005,0.3754891147837043,-3.092406567186117,0.0,0.003,1640208,5516,-14.36011062,4.93769071996212,1640320,300.0
0.0017271080141654238,327,5009,0.6314398385584354,1.830278243869543,0.0,0.003,1641536,5520,-14.391406750000002,5.272587642073631,1641648,300.0
