train/ent_coef_loss,rollout/success_rate,train/actor_loss,train/ent_coef,train/critic_loss,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/n_updates,time/total_timesteps
3.256738781929016,0.06,0.33398065716028214,0.00011907859243365237,0.000220141872887325,0.0003,2516,-0.8425155800000002,2163,344,285.9,745424,745536
4.175793953239918,0.07,0.31224227882921696,0.00012050107125105569,0.0001930347571033053,0.0003,2520,-0.82593349,2168,344,283.95,747104,747216
-1.3825878277420998,0.07,0.31299377605319023,0.0001070474509106134,0.00031677888364356477,0.0003,2524,-0.8391952,2172,344,283.95,748480,748592
0.6189245861023664,0.07,0.318544190376997,0.00011587658400458167,0.0002160609801649116,0.0003,2528,-0.84252539,2175,344,283.95,749600,749712
0.6118176188319921,0.06,0.32494164258241653,0.00011558632331798435,0.000204433296858042,0.0003,2532,-0.86204607,2177,344,286.94,750224,750336
2.2601965330541134,0.06,0.31843122094869614,0.00011112785296063521,0.00022083628664404387,0.0003,2536,-0.8494046900000002,2182,344,286.94,751904,752016
0.65375005453825,0.06,0.33801623433828354,0.00011258819222348393,0.00024035991555138025,0.0003,2540,-0.84910752,2186,344,286.84,753136,753248
-1.8436745218932629,0.06,0.31595754250884056,0.00011079365549448994,0.00019023788399863406,0.0003,2544,-0.8540076600000001,2187,344,286.84,753504,753616
-1.1533132195472717,0.06,0.3318163529038429,0.0001160782016995654,0.00018902663668995956,0.0003,2548,-0.8563297899999999,2190,344,286.84,754800,754912
-1.262798149138689,0.05,0.3106142934411764,0.00011400142375350697,0.00022520295806316426,0.0003,2552,-0.8738734399999999,2196,344,288.79,756704,756816
-5.382159834727645,0.04,0.3105039093643427,0.00011809205398094491,0.00048591930953989504,0.0003,2556,-0.88478488,2200,344,291.78,757936,758048
-0.33463143929839134,0.03,0.3368986286222935,0.00010943849110844894,0.0002830682797139161,0.0003,2560,-0.92026899,2201,344,293.66,758304,758416
0.29356732219457626,0.04,0.33466144651174545,0.0001057740500982618,0.0002566838902566815,0.0003,2564,-0.9173104899999999,2204,344,290.67,759536,759648
0.8916707318276167,0.04,0.31281559728085995,0.00010382775462858262,0.00024144268354575615,0.0003,2568,-0.9311282900000001,2209,344,290.67,761168,761280
0.09680226445198059,0.05,0.31366583332419395,0.00010789470297822845,0.00021100919184391387,0.0003,2572,-0.92669799,2211,344,290.23,762032,762144
0.014581825584173203,0.05,0.3315628655254841,0.00010910108494499582,0.00021668181489076233,0.0003,2576,-0.9235927,2214,344,290.23,763088,763200
-1.0816268436610699,0.05,0.3239832390099764,0.00010122381900146138,0.00021030091374996118,0.0003,2580,-0.9144098799999999,2218,344,290.23,764336,764448
2.9692482966929674,0.05,0.32903305254876614,0.00010911663457591203,0.00017477190340287052,0.0003,2584,-0.9088500099999999,2223,344,290.23,765968,766080
-2.9151448979973793,0.05,0.33677036315202713,0.00011516817585288663,0.00021485099841811461,0.0003,2588,-0.9107399700000001,2225,344,290.23,766832,766944
0.5616017282009125,0.05,0.3313066530972719,0.00011848791564261774,0.0002750359708443284,0.0003,2592,-0.91488073,2228,344,290.23,767888,768000
0.4129627197980881,0.05,0.33427600748836994,0.00011647103019640781,0.00022479893232230097,0.0003,2596,-0.9225132899999999,2232,344,290.23,769136,769248
2.664413556456566,0.05,0.3190723527222872,0.00011468116963442299,0.0002256393827337888,0.0003,2600,-0.9234147699999999,2236,344,290.23,770768,770880
-2.7800342701375484,0.04,0.33108795061707497,0.000113785827124957,0.00021314979858289007,0.0003,2604,-0.9358915300000001,2239,344,292.5,771632,771744
-1.409917213022709,0.05,0.3381356969475746,0.00011535892554093152,0.00024199317886086646,0.0003,2608,-0.9214664399999998,2242,344,290.27,772688,772800
-0.07651793584227562,0.05,0.330521572381258,0.00011505655356813804,0.00027007106109522283,0.0003,2612,-0.9159728099999999,2245,344,290.27,773888,774000
-0.0897404532879591,0.05,0.3331789281219244,0.00011402460950193927,0.00023866898436608608,0.0003,2616,-0.8763825399999999,2246,344,290.27,774272,774384
-0.49151066690683365,0.04,0.31341345608234406,0.00011179245257153525,0.00019985066683148034,0.0003,2620,-0.89164749,2253,344,292.22,776432,776544
-0.43834931775927544,0.04,0.3222997933626175,0.00011490768747535185,0.0002985853416248574,0.0003,2624,-0.88352343,2256,344,292.22,777488,777600
1.0004385244101286,0.04,0.31889101304113865,0.00011816987853308092,0.0003294183429716213,0.0003,2628,-0.8757174999999999,2259,344,292.22,778688,778800
-1.8840436860918999,0.04,0.31870160810649395,0.00012247303402546095,0.00019900530787708703,0.0003,2632,-0.85841538,2260,344,292.22,779072,779184
-1.8042047545313835,0.04,0.3194475397467613,0.00012155015156167792,0.000380401334950875,0.0003,2636,-0.87113339,2267,344,292.22,781232,781344
-3.350537769496441,0.03,0.3193405903875828,0.00011328295113344211,0.0002282994910274283,0.0003,2640,-0.88267333,2270,344,294.34,782288,782400
-0.8790511004626751,0.03,0.30974230356514454,0.00010948153385470505,0.0003894134824804496,0.0003,2644,-0.8874547600000001,2273,344,294.34,783488,783600
5.598695922642946,0.03,0.3344933092594147,0.00010650446938598179,0.0003347570627738605,0.0003,2648,-0.88337084,2274,344,294.34,783872,783984
-0.2787034437060356,0.03,0.324057525023818,0.00011039011769753415,0.00019342449559189845,0.0003,2652,-0.8997218900000001,2280,344,294.34,786032,786144
0.48922282457351685,0.03,0.31554831750690937,0.00010810724052134901,0.0004024254767500679,0.0003,2656,-0.9021611400000001,2284,344,294.34,787088,787200
-1.0998690742999315,0.03,0.3289763070642948,0.00012164694544480881,0.0002588341976661468,0.0003,2660,-0.8910307200000002,2287,344,294.34,788288,788400
-0.87848842702806,0.02,0.3176355380564928,0.00011449836256360868,0.0002047453899649554,0.0003,2664,-0.8971074800000001,2288,344,297.33,788672,788784
-0.3069998621940613,0.02,0.3086009891703725,0.00010674721170289558,0.00024544862571929116,0.0003,2668,-0.8803611000000001,2294,344,297.33,790832,790944
0.21715107932686806,0.01,0.3028575051575899,0.00011137170986330602,0.0002051164856311516,0.0003,2672,-0.9013606300000001,2297,344,297.77,791888,792000
-1.3262690342962742,0.01,0.29904125072062016,0.00010687748545024078,0.000248954172093363,0.0003,2676,-0.89280012,2301,344,297.77,793088,793200
4.309257000684738,0.01,0.32316335290670395,0.00010593556180538144,0.0003130153563688509,0.0003,2680,-0.9076176899999999,2302,344,297.77,793472,793584
-4.182079549878836,0.01,0.3028940800577402,0.00010036193771156832,0.00023163522200775333,0.0003,2684,-0.91784517,2308,344,297.77,795632,795744
1.285359762609005,0.01,0.32537962310016155,0.00010214767416982795,0.00020524279807432322,0.0003,2688,-0.8924185299999999,2311,344,297.77,796688,796800
-3.0520674288272858,0.01,0.30998617596924305,0.00010470914594407077,0.0004460182444745442,0.0003,2692,-0.8927817599999999,2315,344,297.77,797888,798000
-0.33585053496062756,0.01,0.31643039360642433,0.00010684073731681565,0.00021845585251867305,0.0003,2696,-0.8787785300000002,2316,344,297.77,798272,798384
-0.17149129882454872,0.02,0.3263937421143055,9.515272768112482e-05,0.0002040658882833668,0.0003,2700,-0.8644166499999997,2322,344,297.7,800432,800544
-1.976376436650753,0.02,0.3392732944339514,0.0001008936724247178,0.00024602338180557126,0.0003,2704,-0.8727601200000001,2325,344,297.7,801488,801600
0.3230736665427685,0.01,0.3293631970882416,0.00010199415737588424,0.0002338998610866838,0.0003,2708,-0.89002129,2329,344,299.93,802688,802800
1.1274772193282843,0.01,0.33133680932223797,0.00010034006209025392,0.00022692198399454355,0.0003,2712,-0.8878404000000001,2330,344,299.93,803072,803184
-4.128217242658138,0.01,0.3370694238692522,0.00010001127748182626,0.0002284292277181521,0.0003,2716,-0.8886472500000001,2336,344,299.93,805232,805344
3.6276741698384285,0.01,0.32361384108662605,9.530318357064971e-05,0.00022499256556329783,0.0003,2720,-0.88951329,2339,344,299.93,806288,806400
4.162796460092068,0.01,0.3345856424421072,0.00011141821551063913,0.00023969903850229457,0.0003,2724,-0.8939608,2343,344,299.93,807488,807600
-0.2868024781346321,0.01,0.33835251070559025,0.00011436346494519967,0.0001906022498587845,0.0003,2728,-0.8989593100000001,2344,344,299.93,807872,807984
-0.5514038652181625,0.01,0.3291699793189764,0.0001073724761226913,0.00023619819148734678,0.0003,2732,-0.90438653,2350,344,299.93,810032,810144
0.22308246046304703,0.01,0.3314673714339733,0.00010229332292510662,0.0003174200746798306,0.0003,2736,-0.9121519800000002,2353,344,299.93,811088,811200
1.6904613208025694,0.01,0.32477681525051594,0.00010577022021607263,0.0002118273723681341,0.0003,2740,-0.91532842,2356,344,299.93,812288,812400
-0.48957964964210987,0.01,0.3259928598999977,0.00010801193548104493,0.0002713015010158415,0.0003,2744,-0.9376351500000001,2357,344,299.93,812672,812784
-0.9367422945797443,0.02,0.3297715140506625,0.00011648892041193903,0.00026943033844872843,0.0003,2748,-0.9359653300000003,2362,344,296.94,814400,814512
-1.8148229867219925,0.02,0.3378700502216816,0.0001129291349570849,0.0003412435025893501,0.0003,2752,-0.9259096000000002,2366,344,296.94,815680,815792
-2.1330532655119896,0.02,0.3231030125170946,0.0001063079744199058,0.00021377636949182488,0.0003,2756,-0.90982487,2369,344,296.94,816800,816912
-1.09210966527462,0.02,0.32696959748864174,0.00011216465645702556,0.00021417677498902776,0.0003,2760,-0.9054525500000001,2371,344,296.94,817424,817536
-1.2191660813987255,0.02,0.3325368221849203,0.0001041211212395865,0.00021892517906962894,0.0003,2764,-0.8998899900000003,2376,344,296.94,819200,819312
-0.9155041240155697,0.03,0.3201981130987406,0.00010886919790209504,0.0002694461318242247,0.0003,2768,-0.88721698,2380,344,295.76,820368,820480
1.9453831650316715,0.03,0.32219019532203674,0.00010411364110041177,0.0002457639939166256,0.0003,2772,-0.8958952499999999,2381,344,295.76,820720,820832
0.49421665258705616,0.04,0.30337725672870874,0.00010114930000781897,0.0002868830561055802,0.0003,2776,-0.8759975399999999,2384,344,294.37,822000,822112
-0.4381017480045557,0.05,0.3121329080313444,0.00011140146898469538,0.00024026218670769595,0.0003,2780,-0.85946258,2389,344,293.61,823568,823680
-1.9867610335350037,0.05,0.32956915721297264,0.00011108634498668835,0.00025510884188406635,0.0003,2784,-0.8519305799999998,2394,344,293.61,825168,825280
-0.5775391422212124,0.05,0.32404717430472374,0.00011195062597835204,0.00020486006906139664,0.0003,2788,-0.8539873,2395,344,293.61,825520,825632
-2.799667362123728,0.05,0.3232188168913126,0.00010277220053467317,0.00020008343290101038,0.0003,2792,-0.8587883399999998,2398,344,293.61,826800,826912
1.900004018098116,0.05,0.31111252680420876,0.00010899461130975396,0.0002196925406678929,0.0003,2796,-0.86416394,2403,344,293.61,828368,828480
1.094997527077794,0.04,0.3184268604964018,0.0001070453463398735,0.00025912138789863093,0.0003,2800,-0.8836364600000001,2407,344,293.68,829968,830080
-0.9596034698188305,0.04,0.331116646528244,0.00010581839478618349,0.0001983255715458654,0.0003,2804,-0.8915919999999999,2408,344,293.68,830320,830432
-1.431617721915245,0.04,0.3081115558743477,0.00010648268062141142,0.00028177284093544586,0.0003,2808,-0.8790029800000001,2412,344,293.68,831600,831712
3.89021747559309,0.04,0.32964648865163326,0.00011117535996163497,0.00022257198179431725,0.0003,2812,-0.8776373199999999,2416,344,293.68,833168,833280
-3.366992773488164,0.06,0.3129306398332119,0.00011171306323376484,0.00020258543372619897,0.0003,2816,-0.8624768399999999,2419,344,288.89,834112,834224
1.01340358145535,0.06,0.3191461469978094,0.00010591390810077428,0.0002518375749787083,0.0003,2820,-0.87034853,2422,344,288.89,835088,835200
2.029745902866125,0.06,0.3282922748476267,0.00011018344048352446,0.0002052191598522768,0.0003,2824,-0.86078112,2426,344,288.89,836336,836448
3.170932002365589,0.06,0.33190224692225456,0.00011158247798448429,0.0002564521946624154,0.0003,2828,-0.87864469,2428,344,288.89,837088,837200
-1.5666671991348267,0.06,0.31883107870817184,0.00010439719790156232,0.00022850016193842748,0.0003,2832,-0.88288799,2433,344,288.89,838912,839024
2.6468598805367947,0.06,0.32652568258345127,0.00010432921999381506,0.0002457194586895639,0.0003,2836,-0.8604337700000001,2436,344,288.89,839888,840000
-0.5496035106480122,0.07,0.3150270413607359,0.00010882616152230185,0.00021479407405422535,0.0003,2840,-0.8320911700000002,2440,344,286.67,841136,841248
0.7665810659527779,0.07,0.3224793542176485,0.0001097300023502612,0.00020481817045947537,0.0003,2844,-0.80200241,2441,344,286.67,841488,841600
0.09204172529280186,0.06,0.30874408408999443,0.00011732285656762542,0.00023336784579441883,0.0003,2848,-0.8009773200000001,2447,344,289.66,843632,843744
0.9047237318009138,0.06,0.31285378709435463,0.00012308204441069392,0.00023708119442744646,0.0003,2852,-0.7999647800000002,2449,344,289.66,844480,844592
-0.9218989200890064,0.07,0.3173314016312361,0.00010931024144156254,0.0002443324256091728,0.0003,2856,-0.8287264499999999,2454,344,289.66,845936,846048
0.309776121750474,0.08,0.3034714451059699,0.00011234418661842938,0.00028019534875056706,0.0003,2860,-0.8150283500000001,2454,344,287.62,846224,846336
-0.5416538808494806,0.09,0.3201437257230282,0.00011506239525260753,0.00023302427462112973,0.0003,2864,-0.87485049,2458,344,285.98,847584,847696
0.7520082872360945,0.09,0.32055862434208393,0.00011111238836747361,0.00023493895514548058,0.0003,2868,-0.8639007599999999,2462,344,284.82,848752,848864
-1.3714215345680714,0.09,0.3254752680659294,0.00011067245623053168,0.00027940584732277784,0.0003,2872,-0.8540628500000002,2467,344,284.82,850688,850800
1.2995416708290577,0.08,0.3102031219750643,0.00011171828009537421,0.00028554316122608725,0.0003,2876,-0.88131155,2468,344,286.21,851024,851136
-0.20965097844600677,0.07,0.32298250310122967,0.0001077711731340969,0.00029970718060212675,0.0003,2880,-0.89450229,2470,344,286.97,851696,851808
1.9896977171301842,0.07,0.33225930854678154,0.00011785584683821071,0.0005683088284058613,0.0003,2884,-0.89968505,2476,344,286.97,853552,853664
0.04863746650516987,0.07,0.3045967109501362,0.00010665880336091504,0.0002724059231695719,0.0003,2888,-0.90604378,2481,344,286.97,855488,855600
0.8422006368637085,0.07,0.31389634869992733,0.00011112179845440551,0.00034439979754097294,0.0003,2892,-0.8879539999999999,2482,344,286.97,855824,855936
1.5072255991399288,0.07,0.31928790733218193,0.00011270910363236908,0.00026312749469070695,0.0003,2896,-0.8926626299999999,2484,344,286.97,856496,856608
-3.024695970118046,0.07,0.3022071998566389,0.00011169133540533949,0.00021057749563624384,0.0003,2900,-0.87542759,2489,344,286.97,858352,858464
3.1683844067156315,0.07,0.3408204950392246,0.00011364778993083746,0.000276355391179095,0.0003,2904,-0.87601004,2495,344,286.97,860288,860400
-3.012271858751774,0.07,0.3246446345001459,0.00011103369342890801,0.00024017121904762462,0.0003,2908,-0.89503274,2496,344,286.97,860624,860736
0.1716252565383911,0.07,0.337273558601737,0.0001058236334756657,0.00041705321928020567,0.0003,2912,-0.89320307,2498,344,286.97,861296,861408
-0.49646054580807686,0.05,0.330429894849658,0.00010192976105827256,0.00030482963484246284,0.0003,2916,-0.91285615,2503,344,291.76,863152,863264
-0.2947912849485874,0.06,0.32283359207212925,0.00010590126521492493,0.0002513416766305454,0.0003,2920,-0.9013828300000002,2505,344,288.77,863696,863808
-0.31832002848386765,0.06,0.31521945260465145,0.0001057929275702918,0.0003220404896637774,0.0003,2924,-0.9046528899999999,2509,344,288.77,865200,865312
-1.294393878430128,0.06,0.3360577281564474,0.00010751911486295285,0.00039485064189648256,0.0003,2928,-0.8918233,2511,344,288.77,865888,866000
-1.5492415763437748,0.06,0.3232268691062927,0.00011206209910596954,0.00037418016472656745,0.0003,2932,-0.89603881,2517,344,288.77,867712,867824
-0.13276811689138412,0.06,0.32847453095018864,0.000118662465865782,0.00026152885766350664,0.0003,2936,-0.90499608,2519,344,288.77,868496,868608
-0.5514284931123257,0.05,0.32759932801127434,0.00012150123575338512,0.00024619439773232443,0.0003,2940,-0.9289844700000001,2523,344,290.99,870000,870112
2.802993690595031,0.05,0.34239830635488033,0.0001138337697739189,0.00030064739803492557,0.0003,2944,-0.9342206800000001,2525,344,290.99,870688,870800
0.027157066389918327,0.06,0.3140917122364044,0.00011510834019645699,0.00023730404609523248,0.0003,2948,-0.9333334700000002,2530,344,288.88,872432,872544
0.04884575307369232,0.06,0.3330029472708702,0.00011317078588035656,0.00022853680820844602,0.0003,2952,-0.9452244799999999,2532,344,288.88,873168,873280
1.868135493248701,0.06,0.31999121606349945,0.00011144771269755438,0.00029478001852112357,0.0003,2956,-0.9409482,2537,344,288.88,874736,874848
-1.065762735903263,0.04,0.32832762226462364,0.00011768649028454092,0.00019997178515041014,0.0003,2960,-0.9404291600000001,2539,344,290.92,875488,875600
-1.608965341001749,0.04,0.3217150568962097,0.00011297874289084575,0.00039707224641460925,0.0003,2964,-0.8630728599999999,2542,344,291.58,876512,876624
4.180016249418259,0.04,0.326592480763793,0.00010966934905809467,0.0006065948819014011,0.0003,2968,-0.8770725800000001,2545,344,292.05,877552,877664
-2.490908481180668,0.04,0.3372605089098215,0.00011940069362026406,0.0003042095768250874,0.0003,2972,-0.8843897599999999,2551,344,292.05,879536,879648
2.1376858092844486,0.04,0.32139656133949757,0.00011515062806211063,0.0004874658498010831,0.0003,2976,-0.88831398,2553,344,292.05,880288,880400
0.025764647871255875,0.04,0.32718891091644764,0.00010766363584480132,0.00024275087525893468,0.0003,2980,-0.8819785199999999,2556,344,292.05,881312,881424
-2.626842476427555,0.04,0.3176647759974003,0.0001118817376664083,0.00026298282045900123,0.0003,2984,-0.8795957900000001,2559,344,292.05,882352,882464
-1.7447599098086357,0.05,0.32787806168198586,0.0001134233748416591,0.00025824499971349724,0.0003,2988,-0.8761237299999999,2565,344,291.76,884288,884400
2.5222602169960737,0.05,0.3315439857542515,0.0001097310264412954,0.00024295996445289347,0.0003,2992,-0.87839776,2567,344,291.76,885088,885200
0.9944163877516985,0.05,0.3283886704593897,0.00011482260242701159,0.0002605382660476607,0.0003,2996,-0.8783294199999999,2570,344,291.76,886112,886224
2.5156664066016674,0.05,0.3249455187469721,0.00011123259582745959,0.00029759324570477474,0.0003,3000,-0.8963172599999999,2573,344,291.76,887152,887264
-0.08385147526860237,0.07,0.31764270551502705,0.00011169337085448205,0.00024531113285775064,0.0003,3004,-0.8741897000000001,2576,344,289.75,888160,888272
2.3214510194957256,0.07,0.32119094394147396,0.00011679565341182752,0.0002039881665041321,0.0003,3008,-0.86425997,2580,344,289.75,889424,889536
-1.7148374691605568,0.07,0.31004123762249947,0.00011154858520967537,0.000294093859338318,0.0003,3012,-0.8651968099999999,2584,344,289.75,890912,891024
-0.5151010826230049,0.08,0.30453445203602314,0.00011001428583767847,0.0003736105772986775,0.0003,3016,-0.86500094,2586,344,288.16,891712,891824
0.051271408796310425,0.07,0.33426678739488125,0.0001100618569580547,0.0002348243615415413,0.0003,3020,-0.87339681,2589,344,291.15,892496,892608
4.265590172261,0.08,0.3250812701880932,0.00011028204789909068,0.00037382075788627844,0.0003,3024,-0.86067886,2593,344,289.34,893936,894048
1.00596902705729,0.08,0.32794549502432346,0.00011696183764797752,0.0002330296201762394,0.0003,3028,-0.8559359999999998,2598,344,289.34,895712,895824
-3.67788739874959,0.08,0.31968782283365726,0.00011275375209152116,0.0006012922085574246,0.0003,3032,-0.86540387,2601,344,289.34,896512,896624
1.7570189721882343,0.09,0.32490506023168564,0.0001088520161829365,0.0002482909758327878,0.0003,3036,-0.8489607799999999,2602,344,287.29,897104,897216
-0.6904847212135792,0.1,0.3246551379561424,0.00011178930390087771,0.0003051389021493378,0.0003,3040,-0.8669099899999999,2607,344,285.63,898576,898688
-2.579891737550497,0.1,0.3267795667052269,0.00011284725360383163,0.0002554705474722141,0.0003,3044,-0.86252925,2609,344,285.63,899488,899600
-3.7005598805844784,0.09,0.3209711853414774,0.00010639041056492715,0.00023369982864096528,0.0003,3048,-0.87278086,2615,344,287.74,901312,901424
1.6383651867508888,0.09,0.3109113983809948,0.00011318852921249345,0.0002545390352679533,0.0003,3052,-0.8563714800000001,2616,344,287.74,901904,902016
0.2824256755411625,0.09,0.32942687533795834,0.0001192862878269807,0.0002510473354959686,0.0003,3056,-0.8601986300000002,2621,344,287.74,903376,903488
-3.040790658444166,0.09,0.3188010808080435,0.00012097249964426737,0.0003852081508739502,0.0003,3060,-0.8541806599999999,2624,344,287.74,904288,904400
-1.2759811077266932,0.08,0.3267257362604141,0.00011457744267318049,0.00036366775930218864,0.0003,3064,-0.86704377,2629,344,288.72,906112,906224
-0.910936389118433,0.07,0.32879432663321495,0.00011831890515168197,0.0002798067680487293,0.0003,3068,-0.8851615799999999,2631,344,290.59,906704,906816
-0.5238874349743128,0.07,0.3272741921246052,0.00011493375359350466,0.0003265956402174197,0.0003,3072,-0.87896567,2635,344,290.59,908176,908288
1.7830742746591568,0.07,0.3397010788321495,0.00011285978598607471,0.00030670030082546873,0.0003,3076,-0.8717664599999999,2637,344,290.59,909088,909200
-0.5655841808766127,0.08,0.3238502126187086,0.00011629657728917664,0.0003770226194319548,0.0003,3080,-0.8275368000000001,2642,344,288.13,910656,910768
-1.792733646929264,0.09,0.3188043311238289,0.00011768619560825755,0.00022917056458027218,0.0003,3084,-0.8101418099999997,2644,344,286.71,911376,911488
1.5062680952250957,0.08,0.3202338442206383,0.00011031121630367124,0.0002817275017150678,0.0003,3088,-0.80683273,2646,344,287.0,911904,912016
0.9125604629516602,0.08,0.33649548701941967,0.00011952807335546822,0.00034083452737831976,0.0003,3092,-0.8079482199999998,2650,344,287.0,913136,913248
1.4165170900523663,0.08,0.33977194502949715,0.00012066160797985503,0.0002640411157699418,0.0003,3096,-0.8107066999999999,2656,344,287.0,915456,915568
1.1406225822865963,0.08,0.3243526704609394,0.00011248542796238326,0.00034203127597720595,0.0003,3100,-0.8069475100000001,2659,344,287.0,916176,916288
-1.6083125062286854,0.06,0.3317640256136656,0.0001116911093959061,0.0003072372401220491,0.0003,3104,-0.8092231400000002,2660,344,289.01,916704,916816
0.24348044767975807,0.06,0.33438162319362164,0.00012055820525347372,0.00027279212645225925,0.0003,3108,-0.8166579500000001,2664,344,289.01,917936,918048
0.43945228308439255,0.07,0.3261848911643028,0.00010921920147666242,0.00020401909887368674,0.0003,3112,-0.7972886800000002,2670,344,287.52,920032,920144
-0.4752328358590603,0.07,0.3286408446729183,0.00012070243792550173,0.0002627424682941637,0.0003,3116,-0.8017154199999998,2672,344,287.99,920784,920896
-0.9527183845639229,0.07,0.3180907964706421,0.00011933564928767737,0.0003699280596265453,0.0003,3120,-0.8208483000000001,2673,344,287.99,921296,921408
-2.4938209019601345,0.08,0.3329937197268009,0.00011327756556056556,0.0002642676836330793,0.0003,3124,-0.8016299500000003,2675,344,286.91,921760,921872
3.215503426268697,0.08,0.3286414034664631,0.00011196006835234584,0.0003025693813469843,0.0003,3128,-0.8034457400000001,2683,344,286.91,924512,924624
1.8369471225887537,0.08,0.3264274299144745,0.00012163968585809926,0.0003300059406683431,0.0003,3132,-0.79121994,2686,344,286.91,925584,925696
1.1598897092044353,0.07,0.33740396425127983,0.00012166648184575024,0.00036871578959107865,0.0003,3136,-0.80562391,2688,344,288.96,926096,926208
-0.9161455109715462,0.08,0.3182380869984627,0.00012324852923484286,0.000364492825610796,0.0003,3140,-0.7745174600000001,2688,344,285.88,926352,926464
0.42107526026666164,0.1,0.33243099600076675,0.00011418159965614905,0.00034337824126851046,0.0003,3144,-0.7810978900000001,2691,344,281.18,927296,927408
-5.123755529522896,0.11,0.30646626092493534,0.00011717398274413426,0.00021886782906221924,0.0003,3148,-0.7482334,2697,344,279.26,929312,929424
-0.8028587326407433,0.11,0.33032468520104885,0.0001190873254017788,0.0002768582198768854,0.0003,3152,-0.7518808800000001,2701,344,279.26,930592,930704
-0.35977499186992645,0.11,0.3121015690267086,0.0001266241706616711,0.00030567998510377947,0.0003,3156,-0.74945048,2702,344,279.26,931136,931248
-3.223022062331438,0.11,0.32568639516830444,0.0001228342534886906,0.0002960733881991473,0.0003,3160,-0.7495586800000001,2705,344,279.26,932096,932208
-1.9751287400722504,0.12,0.331315066665411,0.0001235072004419635,0.0006929822793608764,0.0003,3164,-0.73413646,2706,344,276.99,932528,932640
-3.146186925470829,0.12,0.3258449360728264,0.00012400390642142156,0.00033422090291423956,0.0003,3168,-0.72401627,2714,344,276.99,935152,935264
2.917993202805519,0.12,0.32686167024075985,0.00011682870399454259,0.0002963101278510294,0.0003,3172,-0.7284466599999999,2716,344,276.99,935920,936032
-3.437597803771496,0.12,0.32503850013017654,0.00012295190845179604,0.0003670775286082062,0.0003,3176,-0.72524886,2719,344,276.99,936896,937008
0.654187086969614,0.11,0.31359340995550156,0.0001227509537784499,0.0004802558360097464,0.0003,3180,-0.7824865099999999,2720,344,279.45,937328,937440
0.4269802011549473,0.1,0.3252229727804661,0.00012229011372255627,0.00033780388912418857,0.0003,3184,-0.79478799,2728,344,280.87,939952,940064
0.2558693718165159,0.11,0.329080855473876,0.00011782003502958105,0.0004425399074534653,0.0003,3188,-0.8057756800000001,2730,344,279.82,940496,940608
0.35829143412411213,0.11,0.3210354559123516,0.00011924146701858263,0.0003305565451228176,0.0003,3192,-0.8123118499999998,2732,344,279.82,941344,941456
-1.9096999764442444,0.12,0.30651453882455826,0.00012121698364353506,0.00032363113678002264,0.0003,3196,-0.8065595999999999,2734,344,277.72,941920,942032
0.15117673575878143,0.13,0.3124726712703705,0.00012825981320929714,0.00027331685669196304,0.0003,3200,-0.8192010000000001,2740,344,276.19,944032,944144
-2.150917513296008,0.13,0.3100693104788661,0.00011469211085568531,0.0003056438781641191,0.0003,3204,-0.8291133700000001,2743,344,276.19,945104,945216
0.5401293523609638,0.13,0.3297634292393923,0.00012285753473406658,0.0003126600049654371,0.0003,3208,-0.82113472,2746,344,276.19,946144,946256
0.2698954939842224,0.13,0.32492452673614025,0.0001284013287659036,0.0003373744257260114,0.0003,3212,-0.82729667,2747,344,275.41,946688,946800
-0.981731005012989,0.14,0.31749280355870724,0.00012636812880373327,0.00037533443537540734,0.0003,3216,-0.7908303,2750,344,272.14,947744,947856
-1.2636482529342175,0.15,0.30898648500442505,0.00012418744427122874,0.0004615515917976154,0.0003,3220,-0.7661170799999998,2754,344,269.87,948832,948944
-1.3689916161820292,0.13,0.33127834275364876,0.00011954802494074102,0.00029478365831892006,0.0003,3224,-0.79874955,2757,344,272.76,949904,950016
-1.3527018949389458,0.13,0.3117176704108715,0.00012502320078056073,0.00029407927195279626,0.0003,3228,-0.7960956899999999,2761,344,272.76,951312,951424
-1.1127907689660788,0.13,0.3205516170710325,0.00011626768491623807,0.0003411885654713842,0.0003,3232,-0.7959034400000001,2764,344,272.76,952544,952656
-0.1483958102762699,0.15,0.3187492974102497,0.00011619049155342509,0.0003201869549229741,0.0003,3236,-0.7900393499999998,2765,344,269.24,952768,952880
-0.8777469210326672,0.13,0.31514861062169075,0.0001234566652783542,0.00031928652606438845,0.0003,3240,-0.81460018,2770,344,273.98,954352,954464
0.5933331213891506,0.11,0.324609512463212,0.00012409640658006538,0.0003668750414362876,0.0003,3244,-0.8137239,2775,344,278.68,956096,956208
-3.3923241831362247,0.1,0.3241290580481291,0.00012650204189412761,0.00040690062269277405,0.0003,3248,-0.8331008200000001,2778,344,280.6,957344,957456
0.8882526382803917,0.1,0.3333015386015177,0.00012409952705638716,0.00035633374864119105,0.0003,3252,-0.8387382199999999,2779,344,280.6,957568,957680
3.7657420858740807,0.11,0.31853489950299263,0.0001244612631126074,0.0003591171544030658,0.0003,3256,-0.8465780100000001,2784,344,279.1,959152,959264
0.8665366359055042,0.12,0.33075243793427944,0.00012711661929643014,0.0002759878152573947,0.0003,3260,-0.8373895399999999,2786,344,277.17,959920,960032
